FECHA_CSV;SIGNATURA;NOMBRE;DIRECCION;CP;PROV_CODIGO;PROVINCIA;MUNI_CODIGO;MUNICIPIO;COMARCA;EMAIL;TELEFONO;FAX;WEB;ACTIVIDADES;EN_LOCALIDADES
26/01/2025 1:00;CVTA00315 A;VERTICE RUTAS;CALLE DE LA IGLESIA, 23A - PTA. 2, 23;3727;3;ALICANTE;81;XALÓ;LA MARINA ALTA;verticerutas@gmail.com;629589833;;https://www.facebook.com/senderismontanaventura/;;Altea (ALICANTE), Dénia (ALICANTE), Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00316 A;YOURBESTSAIL;CALLE MÉDICO PEDRO ORTS, 2 - ESC. 2, 8-A, 2;3005;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;yourbestsail@icloud.com;654855218;;http://www.yourbestsail.com;;Alacant/Alicante (ALICANTE), Torrevieja (ALICANTE)
26/01/2025 1:00;CVTA00317 A;DONUT BOAT;PUERTO MARINA SALINAS - PASEO VISTALEGRE, S/N, 1;3181;3;ALICANTE;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;info@donut-boat.com;+34 665 418 484;;https://www.donut-boat.com;;Torrevieja (ALICANTE)
26/01/2025 1:00;CVTA00318 A;WATER SPORTS TORREVIEJA;PASEO VISTALEGRE S/N, DIQUE DE LEVANTE, LOCAL 11, 0;3181;3;ALICANTE;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;watersportstorrevieja@gmail.com;692457936;;https://watersportstorrevieja.com;;Torrevieja (ALICANTE)
26/01/2025 1:00;CVTA00319 A;DREAMSEA MEDITERRANEAN;URBANIZACIÓN PP CDS MAR II - OLIVOS, Nº 97, 97;3726;3;ALICANTE;42;POBLE NOU DE BENITATXELL, EL/ BENITACHELL;LA MARINA ALTA;angeldreamsea@gmail.com;647720623;;http://www.dreamseasurfcamp.com;;Poble Nou de Benitatxell, el/ Benitachell (ALICANTE), Teulada (ALICANTE)
26/01/2025 1:00;CVTA00320 A;KOKOKAYAK, S.L.;CALLE ORQUIDEA, 20;3730;3;ALICANTE;82;XÀBIA/JÁVEA;LA MARINA ALTA;info@kokokayakjavea.com;+34 674 882 499;;https://kokokayakjavea.com;;Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00321 A;ADVENTURE OFF ROAD;PARTIDA LA MARSETA, 14;3110;3;ALICANTE;90;MUTXAMEL;L'ALACANTI;info@adventureoffroad.es;622 105 242;;https://www.adventureoffroad.es;;Mutxamel (ALICANTE)
26/01/2025 1:00;CVTA00322 A;OLIVER JAMES BITTNER DE JUANA;AVENIDA CABO DE LA NAO PLA, 65 -BQ A -2º- E1, 65;3730;3;ALICANTE;82;XÀBIA/JÁVEA;LA MARINA ALTA;lasbrisasdejavea@yahoo.co.uk;617913189;;;;Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00323 A;SEA SCHOOL COSTA BLANCA;AVENIDA DEL PUERTO, 50 (CLUB NAUTICO), 50;3590;3;ALICANTE;18;ALTEA;LA MARINA BAIXA;info@seaschoolcostablanca.com;622052938;;http://www.seaschoolcostablanca.com;;Altea (ALICANTE)
26/01/2025 1:00;CVTA00324 A;DELOCOS WATERSPORTS;AVENIDA CERVANTES, 23;3140;3;ALICANTE;76;GUARDAMAR DEL SEGURA;EL BAIX SEGURA/LA VEGA BAJA;hola@delocossurfshop.com;626219982;;www.delocossurfshop.com;;Guardamar del Segura (ALICANTE)
26/01/2025 1:00;CVTA00325 A;BOATS & SUN MEDITERRANEO, SL;CALLE RADIOFONISTA RAUL ALVAREZ ANTON, 2-ESC.4-2º I, 2;3005;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;boatsunmediterranneo@gmail.com;616971382;;;;Alacant/Alicante (ALICANTE)
26/01/2025 1:00;CVTA00326 A;JETSKIRUN;PASEO DEL MAR, S/N - CLUB NAUTICO TORRE DE LA HORADADA, 0;3191;3;ALICANTE;902;PILAR DE LA HORADADA;EL BAIX SEGURA/LA VEGA BAJA;israel.albelda@jetskirun.com;621202060;;http://www.jetskirun.com;;Pilar de la Horadada (ALICANTE)
26/01/2025 1:00;CVTA00327 A;OLÉ SURF HOUSE;CAMINO MUCHAVISTA, 24 - ESC. 2 - 3º E, 24;3540;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;olesurfhouse@gmail.com;656235965;;;;Alacant/Alicante (ALICANTE)
26/01/2025 1:00;CVTA00328 A;CHARTER MORAIRA;CALLE PINTOR DAVID, 2;3724;3;ALICANTE;128;TEULADA;LA MARINA ALTA;info@chartermoraira.com;609002479;;http://chartermoraira.com;;Teulada (ALICANTE)
26/01/2025 1:00;CVTA00329 A;FUN & QUADS ADVENTURE;PUERTO PUERTO DEPORTIVO PORTOSENSO, 0;3590;3;ALICANTE;18;ALTEA;LA MARINA BAIXA;administracion@funquads.com;669859600;;https://www.funquads.com/;;Altea (ALICANTE), L'Alfàs del Pi (ALICANTE)
26/01/2025 1:00;CVTA00330 A;ALOHERS;CALLE SICILIA, S/N - PUERTA 4A, 0;3540;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;aloherscoffeesurf@gmail.com;965043648;;;;Alacant/Alicante (ALICANTE), El Campello (ALICANTE)
26/01/2025 1:00;CVTA00331 A;AVENTURA-T;CAMINO CAMI BARRANQUERES, 12;3730;3;ALICANTE;82;XÀBIA/JÁVEA;LA MARINA ALTA;adrit100@gmail.com;689201542;;http://WWW.AVENTURA-T.COM;;Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00332 A;FUN & QUADS ADVENTURE;AVENIDA DOCTOR SEVERO OCHOA, 28;3503;3;ALICANTE;31;BENIDORM;LA MARINA BAIXA;administracion@funquads.com;656520997;;http://www.funquads.com;;Benidorm (ALICANTE), Callosa d'en Sarrià (ALICANTE), Finestrat (ALICANTE)
26/01/2025 1:00;CVTA00335 A;SEA WIND JAVEA, S.L.;PUERTO PUERTO DE JÁVEA, 0;3730;3;ALICANTE;82;XÀBIA/JÁVEA;LA MARINA ALTA;javeaseawind@gmail.com;645851031;;https://seawindjavea.com/;;Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00336 A;TORREVELA;PUERTO PUERTO MARINA SALINAS, LOCAL V4, 0;3181;3;ALICANTE;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;info@torrevela.com;651012600;;http://www.torrevela.com;;Torrevieja (ALICANTE)
26/01/2025 1:00;CVTA00337 A;DAVID RAYMOND FRANCO AUDIA;CALLE ISLA DE TABARCA, 10;3189;3;ALICANTE;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;factura@motor-rent.es;646203235;;;;Orihuela (ALICANTE), Torrevieja (ALICANTE)
26/01/2025 1:00;CVTA00339 A;EASY SAILING;CALLE LA ILLETA,  S/N, 0;3560;3;ALICANTE;50;EL CAMPELLO;L'ALACANTI;esailing@hotmail.com;624158428;;https://easysailing.es/;;El Campello (ALICANTE), La Vila Joiosa/Villajoyosa (ALICANTE)
26/01/2025 1:00;CVTA00340 A;PARASAILING UTE LEY 18/1982;CARRETERA NACIONAL 332 KM 142, 142;3570;3;ALICANTE;139;LA VILA JOIOSA/VILLAJOYOSA;LA MARINA BAIXA;utebenidorm@gmail.com;649963241;;;;Benidorm (ALICANTE)
26/01/2025 1:00;CVTA00341 A;BUENAPROA;PASAJE GRANADA, 4 - BAJO, 4;3130;3;ALICANTE;121;SANTA POLA;EL BAIX VINALOPO;buenaproa23@gmail.com;633925600;;http://WWW.BUENAPROA.ES;;Santa Pola (ALICANTE)
26/01/2025 1:00;CVTA00342 A;SUMINISTROS NAUTICOS ADELMAR;PASEO VISTALEGRE, 7;3181;3;ALICANTE;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;info@adelmarnautica.com;;;;;Torrevieja (ALICANTE)
26/01/2025 1:00;CVTA00343 A;AGRES NATURA;CALLE JAUME MIQUEL CALATAYUD, 16 - BAJO, 16;3837;3;ALICANTE;3;AGRES;EL COMTAT;gloriad.gloria@gmail.com;635042364;;http://www.agresnatura.com;;Agres (ALICANTE), Alfafara (ALICANTE), Gaianes (ALICANTE)
26/01/2025 1:00;CVTA00344 A;TORREVIEJA SURF SURFINN;AVENIDA ALFREDO NOBEL, 125;3183;3;ALICANTE;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;torreviejasurf@gmail.com;648885071;;http://torreviejasurf.com;;Torrevieja (ALICANTE)
26/01/2025 1:00;CVTA00345 A;CLUB BE WATER;CALLE DEL MAR, 4, BAJO, GARAJE CENTRAL, 4;3130;3;ALICANTE;121;SANTA POLA;EL BAIX VINALOPO;isaac@bewatersports.es;655489681;;;;Santa Pola (ALICANTE)
26/01/2025 1:00;CVTA00346 A;EXPERIENCIAS NAUTICAS ALICANTE;CALLE MAESTRO FRANCISCO VALLEJOS, 7 - 3º, 7;3181;3;ALICANTE;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;isidororebollo@yahoo.es;655952167;;http://www.alicantenauticalxperience.com;;Torrevieja (ALICANTE)
26/01/2025 1:00;CVTA00347 A;JET SKI COSTA BLANCA;CALLE SANT PERE, 37;3590;3;ALICANTE;18;ALTEA;LA MARINA BAIXA;info@jetskicostablanca.com;677629984;;http://www.jetskicostablanca.com;;Altea (ALICANTE), Benidorm (ALICANTE), Calp (ALICANTE), L'Alfàs del Pi (ALICANTE), Teulada (ALICANTE)
26/01/2025 1:00;CVTA00348 A;SUNSET BOAT TORREVIEJA;PUERTO VARADERO SALINAS TORREVIEJA,DIQUE LEVANTE S/N TA02, 0;3181;3;ALICANTE;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;info@ribeiroymontesinos.com;608464745;;;;Orihuela (ALICANTE), Torrevieja (ALICANTE)
26/01/2025 1:00;CVTA00350 A;ALL RIDE SCHOOL DENIA;PARTIDA PLATJA ALMADRAVA 66, CARRER 1-D, 66;3779;3;ALICANTE;63;DÉNIA;LA MARINA ALTA;hello@allrideschool.com;634127290;;http://www.allrideschool.com;;Dénia (ALICANTE)
26/01/2025 1:00;CVTA00352 A;AGUSTIN VAGO;PARTIDA CAP NEGRET,18 - 2º C, 18;3590;3;ALICANTE;18;ALTEA;LA MARINA BAIXA;gravity.mountains@gmail.com;680914040;;;;Bolulla (ALICANTE), Callosa de Segura (ALICANTE), Calp (ALICANTE), Confrides (ALICANTE), El Castell de Guadalest (ALICANTE), L'Alfàs del Pi (ALICANTE), Ondara (ALICANTE), Pego (ALICANTE), Polop (ALICANTE), Redován (ALICANTE), Relleu (ALICANTE), Villena (ALICANTE), Enguera (VALENCIA), Tavernes de la Valldigna (VALENCIA), Tous (VALENCIA)
26/01/2025 1:00;CVTA00353 A;ANDRES COSTA MARINO;CALLE OBISPO ROCAMORA, 35 - 1º E, 35;3300;3;ALICANTE;99;ORIHUELA;EL BAIX SEGURA/LA VEGA BAJA;andrescostamarino@hotmail.com;646596892;;;;Orihuela (ALICANTE)
26/01/2025 1:00;CVTA00354 A;IFACH AVENTURA;AVENIDA DEL PUERTO, 11;3710;3;ALICANTE;47;CALP;LA MARINA ALTA;info@ifachaventura.com;644319008;;http://www.ifachaventura.com;;Calp (ALICANTE)
26/01/2025 1:00;CVTA00355 A;SAN JUAN BEACH SURF CLUB;CAMINO MUCHAVISTA, 24 -ESC 2- 3º E, 24;3540;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;merchealicante@gmail.com;656235965;;;;Alacant/Alicante (ALICANTE)
26/01/2025 1:00;CVTA00356 A;BUGGYS RELLEU;CALLE MORERES, 21;3578;3;ALICANTE;112;RELLEU;LA MARINA BAIXA;buggysrelleu@gmail.com;698973238;;http://www.buggysrelleu.com;;Relleu (ALICANTE)
26/01/2025 1:00;CVTA00357 A;OMAR SAMPER GUIA DE MONTAÑA;CALLE PRACTICANTE BELLOD CORTES, 5 - 1º IZ, 5;3460;3;ALICANTE;23;BENEIXAMA;L'ALT VINALOPO/ALTO VINALOPO;omarsamper.guia@gmail.com;625754570;;https://omarsamper.com/;;Callosa de Segura (ALICANTE), Calp (ALICANTE), Villena (ALICANTE)
26/01/2025 1:00;CVTA00358 A;PANGEA EXPERIENCES;PARTIDA TOSSALET CALVARI, 49;3740;3;ALICANTE;71;GATA DE GORGOS;LA MARINA ALTA;info@pangeaexperiences.com   arnaucr1995@gmail.com;634022365;;www.pangeaexperiences.com;;Gata de Gorgos (ALICANTE)
26/01/2025 1:00;CVTA00359 A;COSTER D'EN SALA;CALLE MAR ARABIGO, 3;3739;3;ALICANTE;82;XÀBIA/JÁVEA;LA MARINA ALTA;curro@costerdensala.com;655856378;;http://www.costerdensala.com;;Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00360 A;MIEL MONTGO;CARRETERA GATA, 64;3730;3;ALICANTE;82;XÀBIA/JÁVEA;LA MARINA ALTA;proyectos@jardinsostenible.eu;627425272;;http://www.MIELMONTGO.COM;;Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00361 A;MARINE BREEZE;CARRETERA DE MOLINS, 10;3300;3;ALICANTE;99;ORIHUELA;EL BAIX SEGURA/LA VEGA BAJA;felix.cerdan.martinez@gmail.com;639639330;;http://WWW.MARINEBREEZE.ES;;Orihuela (ALICANTE)
26/01/2025 1:00;CVTA00362 A;WEWHALE;PUERTO MARINA EL PORTET DENIA, 0;3700;3;ALICANTE;63;DÉNIA;LA MARINA ALTA;janek@wewhale.co;674030974;;http://www.wewhale.co;;Dénia (ALICANTE)
26/01/2025 1:00;CVTA00363 A;EFOIL MORAIRA;CAMINO DE LA SABATERA, 86;3724;3;ALICANTE;128;TEULADA;LA MARINA ALTA;eric@efoil-moraira.com;675344535;;https://www.efoil-moraira.com/es;;Teulada (ALICANTE)
26/01/2025 1:00;CVTA00364 A;DIVERTY SEA;PASEO VISTALEGRE, S/N-P.D. MARINA SALINAS, PANTALAN H-1, S/N;3181;3;ALICANTE;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;divertysea@gmail.com;623003813;;http://divertysea.com;;Torrevieja (ALICANTE)
26/01/2025 1:00;CVTA00365 A;DANIEL TERCERO GIMENEZ;CALLE ORTEGA Y GASSET, 12;3610;3;ALICANTE;104;PETRER;EL VINALOPO MITJA/EL VINALOPO;daniterceroguia@gmail.com;687922786;;;;Petrer (ALICANTE), Anna (VALENCIA)
26/01/2025 1:00;CVTA00366 A;PAELLA TRAVEL;CALLE CANARIAS, 6-1, POR 26, BUNGALOW 337, 6-1;3130;3;ALICANTE;121;SANTA POLA;EL BAIX VINALOPO;info@paellatravel.com;645255227;;http://paellatravel.com;;Santa Pola (ALICANTE)
26/01/2025 1:00;CVTA00367 A;NAUTICA DIAMOND BOAT;CALLE CLUB NAUTICO DENIA, PANTALAN 7, AMARRES 777 Y 779, 7;3700;3;ALICANTE;63;DÉNIA;LA MARINA ALTA;nauticadiamondboat@gmail.com;650925851;;http://nauticadiamondboat.com/index.html;;Dénia (ALICANTE), Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00368 A;JARDIN DE L'ALBARDA;CALLE BAIX VINALOPO, 8 (URB. LA SELLA), 8;3750;3;ALICANTE;101;PEDREGUER;LA MARINA ALTA;fundem@fundem.org;696975290;;http://www.jardinalbarda.com;;Pedreguer (ALICANTE)
26/01/2025 1:00;CVTA00003CS;SARGANTANA AVENTURA;CALLE BALMES, 2, 3º;12200;12;CASTELLÓN;84;ONDA;LA PLANA BAIXA;info@sargantanaaventura.com;622724343;;http://sargantanaaventura.com;;Alcudia de Veo (CASTELLÓN), Algimia de Almonacid (CASTELLÓN), Ayódar (CASTELLÓN), Cirat (CASTELLÓN), La Vall d'Uixó (CASTELLÓN), LLucena/Lucena del Cid (CASTELLÓN), Montán (CASTELLÓN), Onda (CASTELLÓN)
26/01/2025 1:00;CVTA00004CS;NOMADA AVENTURA;AVENIDA ANTONIO FORNAS, S/N;12447;12;CASTELLÓN;78;MONTÁN;EL ALTO MIJARES;info@nomadaaventura.com;675 442 074;;http://nomadaaventura.com;;Montanejos (CASTELLÓN)
26/01/2025 1:00;CVTA00006CS;C.A.S. BARRACUDA;URBANIZACIÓN LAS FUENTES - PUERTO DEPORTIVO LAS FUENTES LOCALES, 5 Y 6;12579;12;CASTELLÓN;4;ALCALÀ DE XIVERT / ALCOSSEBRE;EL BAIX MAESTRAT;buceo@barracudabuceo.com;964 41 26 23;;https://www.barracudabuceo.com;;Alcalà de Xivert / Alcossebre (CASTELLÓN)
26/01/2025 1:00;CVTA00008CS;DXT NAUTICO;AVENIDA FERRANDIS SALVADOR (ESC. 2), 56;12100;12;CASTELLÓN;40;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;LA PLANA ALTA;jorge@dxtnautico.es;638 104 775;;https://www.dxtnautico.es;;Castelló de la Plana/Castellón de la Plana (CASTELLÓN)
26/01/2025 1:00;CVTA00014CS;PAINTBALL CASTELLON;CALLE VILLANUEVA DE AVIGNON, 63;12598;12;CASTELLÓN;89;PEÑÍSCOLA/PENÍSCOLA;EL BAIX MAESTRAT;info@ocagrup.com;964482273;;http://www.paintballcastellon.com;;Castelló de la Plana/Castellón de la Plana (CASTELLÓN), Peñíscola/Peníscola (CASTELLÓN)
26/01/2025 1:00;CVTA00015CS;HARDACHO ACTIVIDADES EN LA NATURALEZA;CALLE ARENACHOS, 12;12450;12;CASTELLÓN;71;JÉRICA;EL ALTO PALANCIA;info@hardacho.com;+34 606 089 696;;http://www.hardacho.com;;Barracas (CASTELLÓN), Bejís (CASTELLÓN), Caudiel (CASTELLÓN), El Toro (CASTELLÓN), Jérica (CASTELLÓN), Moncofa (CASTELLÓN), Navajas (CASTELLÓN), Segorbe (CASTELLÓN), València (VALENCIA)
26/01/2025 1:00;CVTA00017CS;CIRCUITO DE AVENTURA SALTAPINS;CARRETERA CV-14 MORELLA-SORITA KM 3, COMPLEJO FÁBRICA GINER;12300;12;CASTELLÓN;80;MORELLA;ELS PORTS;reservas@saltapins.com;636277457;964173272;http://saltapins.com;;Morella (CASTELLÓN)
26/01/2025 1:00;CVTA00020CS;BASE NAUTICA BENICASSIM;AVENIDA FERRANDIS SALVADOR, S/N CON C/ SIGALERO, S/N;12560;12;CASTELLÓN;28;BENICÀSSIM/BENICASIM;LA PLANA ALTA;duradops@hotmail.com;667736909;;;;Benicàssim/Benicasim (CASTELLÓN)
26/01/2025 1:00;CVTA00022CS;OROVENTUR;PLAYA PLAYA DE MORRO DE GOS, S/N;12594;12;CASTELLÓN;85;ORPESA/OROPESA DEL MAR;LA PLANA ALTA;oroventur@hotmail.com;651323971;;https://es-es.facebook.com/oroventur;;Benicàssim/Benicasim (CASTELLÓN), Orpesa/Oropesa del Mar (CASTELLÓN), Torreblanca (CASTELLÓN)
26/01/2025 1:00;CVTA00023CS;SERVEIS VERTICALS I MEDIAMBIENTALS (ESPORTVERD);CALLE SANT JULIÀ, 52;12300;12;CASTELLÓN;80;MORELLA;ELS PORTS;esportverd@esportverd.com; +34 964 37 14 40;;http://www.esportverd.com;;Castellfort (CASTELLÓN), Cinctorres (CASTELLÓN), Forcall (CASTELLÓN), La Pobla de Benifassà (CASTELLÓN), Morella (CASTELLÓN), Portell de Morella (CASTELLÓN), Vallibona (CASTELLÓN)
26/01/2025 1:00;CVTA00026CS;CHARTERS CASAMAR;CALLE RCNC, AMARRE A-5, ESCOLLERA DE PONIENTE S/N. GRAO, 221;12100;12;CASTELLÓN;40;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;LA PLANA ALTA;info@charterscasamar.com;696 454 984;607 697 514;https://www.charterscasamar.com;;Castelló de la Plana/Castellón de la Plana (CASTELLÓN), Peñíscola/Peníscola (CASTELLÓN), València (VALENCIA)
26/01/2025 1:00;CVTA00028CS;ITINERANTUR;CALLE ESTATUT, 45;12560;12;CASTELLÓN;28;BENICÀSSIM/BENICASIM;LA PLANA ALTA;info@itinerantur.com;677571515;;https://itinerantur.com;;Aín (CASTELLÓN), Jérica (CASTELLÓN), La Pobla de Benifassà (CASTELLÓN), Segorbe (CASTELLÓN)
26/01/2025 1:00;CVTA00031CS;7POBLES.COM;CALLE MAJOR (EL BOIXAR), 28;12599;12;CASTELLÓN;93;LA POBLA DE BENIFASSÀ;EL BAIX MAESTRAT;info@7pobles.com;615 306 447;;http://www.7pobles.com;;Castell de Cabres (CASTELLÓN), Herbés (CASTELLÓN), La Pobla de Benifassà (CASTELLÓN), Vallibona (CASTELLÓN)
26/01/2025 1:00;CVTA00037CS;GOLONDRINAS CLAVEL;PUERTO AZAHAR, S/N;12100;12;CASTELLÓN;40;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;LA PLANA ALTA;golondrinasclavel@hotmail.com;639 69 39 38;;;;Castelló de la Plana/Castellón de la Plana (CASTELLÓN), Orpesa/Oropesa del Mar (CASTELLÓN)
26/01/2025 1:00;CVTA00039CS;CENTRO DE PARACAIDISMO SKYTIME;CAMINO DE LA PLANA, AERÓDROMO EL PINAR, S/N;12100;12;CASTELLÓN;40;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;LA PLANA ALTA;info@skytime.es;+34 964 288 595;;https://www.skytime.es;;Castelló de la Plana/Castellón de la Plana (CASTELLÓN)
26/01/2025 1:00;CVTA00041CS;QUAD UNIVERSE;AVENIDA DE MADRID, 25 - LOCAL 5, 5;12594;12;CASTELLÓN;85;ORPESA/OROPESA DEL MAR;LA PLANA ALTA;quadoropesa@gmail.com;625 264 407;;https://quaduniverse.com;;Benicàssim/Benicasim (CASTELLÓN), Cabanes (CASTELLÓN), Castelló de la Plana/Castellón de la Plana (CASTELLÓN), Orpesa/Oropesa del Mar (CASTELLÓN)
26/01/2025 1:00;CVTA00044CS;LOWCARBONECONOMY FOUNDATION;POLÍGONO 5, PARCELA 69 - COMPLEJO MAR DE FULLES, S/N;12609;12;CASTELLÓN;7;ALFONDEGUILLA;LA PLANA BAIXA;info@lowcarboneconomy.org;964652880;;;;Alfondeguilla (CASTELLÓN), Azuébar (CASTELLÓN), Chóvar (CASTELLÓN), Eslida (CASTELLÓN), La Vall d'Uixó (CASTELLÓN)
26/01/2025 1:00;CVTA00048CS;SEBASTIA MASIA TOMAS;CALLE CAPÇER (TRIADOR), 1 - 4ª;12500;12;CASTELLÓN;138;VINARÒS;EL BAIX MAESTRAT;masiaclimb@gmail.com;665970100;;;;Cervera del Maestre (CASTELLÓN), Jérica (CASTELLÓN), Les Coves de Vinromà (CASTELLÓN), Montanejos (CASTELLÓN), Vinaròs (CASTELLÓN), Xert (CASTELLÓN)
26/01/2025 1:00;CVTA00049CS;ESPADAN AVENTURAS;AVENIDA AUTOVÍA A-23 SAGUNTO - TERUEL, SALIDA 33;12415;12;CASTELLÓN;65;GAIBIEL;EL ALTO PALANCIA;info@espadanaventuras.com;679 597 091;;http://www.espadanaventuras.com;;Alcudia de Veo (CASTELLÓN), Altura (CASTELLÓN), Cirat (CASTELLÓN), Eslida (CASTELLÓN), Gaibiel (CASTELLÓN), Jérica (CASTELLÓN), Ludiente (CASTELLÓN), Montán (CASTELLÓN), Montanejos (CASTELLÓN), Pina de Montalgrao (CASTELLÓN), Soneja (CASTELLÓN), Tales (CASTELLÓN), Villahermosa del Río (CASTELLÓN), Zucaina (CASTELLÓN)
26/01/2025 1:00;CVTA00052CS;ANAVEGAR;CALLE COMPANYIA DEL PORT, 14, 5-1;12580;12;CASTELLÓN;27;BENICARLÓ;EL BAIX MAESTRAT;alicia_moya@hotmail.es;635 815 611;;https://anavegar.es;;Benicarló (CASTELLÓN), Peñíscola/Peníscola (CASTELLÓN), Vinaròs (CASTELLÓN)
26/01/2025 1:00;CVTA00053CS;EXTREME WATER SPORT;CALLE PUERTO DEPORTIVO LAS FUENTES, 7;12579;12;CASTELLÓN;4;ALCALÀ DE XIVERT / ALCOSSEBRE;EL BAIX MAESTRAT;info@buggymonstre.com;627204217;;http://www.buggymonstre.com;;Alcalà de Xivert / Alcossebre (CASTELLÓN), Orpesa/Oropesa del Mar (CASTELLÓN), Torreblanca (CASTELLÓN), Vinaròs (CASTELLÓN)
26/01/2025 1:00;CVTA00055CS;SURFERS CASTELLON;CALLE ASTRÓNOMO FRANCES ARAGÓ, PLAYA DEL PINAR GRAO;12100;12;CASTELLÓN;40;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;LA PLANA ALTA;info@surferscastellon.com;+ 34 627 03 70 62;;https://www.surferscastellon.com;;Benicàssim/Benicasim (CASTELLÓN), Castelló de la Plana/Castellón de la Plana (CASTELLÓN), Orpesa/Oropesa del Mar (CASTELLÓN)
26/01/2025 1:00;CVTA00058CS;LA PARRETA;CARRETERA VILAFRANCA - IGLESUELA, KM.3;12150;12;CASTELLÓN;129;VILLAFRANCA DEL CID/VILAFRANCA;L'ALT MAESTRAT;info@laparreta.com;654908395;;http://www.laparreta.com;;Villafranca del Cid/Vilafranca (CASTELLÓN)
26/01/2025 1:00;CVTA00059CS;ISMAJET;PLAYA NORTE (FRENTE POLICIA LOCAL), S/N;12598;12;CASTELLÓN;89;PEÑÍSCOLA/PENÍSCOLA;EL BAIX MAESTRAT;ismajet@hotmail.com;607 322 465;;https://ismajet.es;;Peñíscola/Peníscola (CASTELLÓN)
26/01/2025 1:00;CVTA00060CS;APIVILLORES;PLAZA DE LA VILA, 1;12311;12;CASTELLÓN;137;VILLORES;ELS PORTS;viuelsports@gmail.com;633 820 736;;http://www.viuelsports.com;;Villores (CASTELLÓN)
26/01/2025 1:00;CVTA00062CS;BARRACUDA OROPESA;PUERTO PUERTO DE OROPESA DEL MAR, S/N;12594;12;CASTELLÓN;85;ORPESA/OROPESA DEL MAR;LA PLANA ALTA;buceo@barracudaoropesa.es;964 766 895;;https://barracudaoropesa.es;;Orpesa/Oropesa del Mar (CASTELLÓN)
26/01/2025 1:00;CVTA00063CS;DIVERNAUTICA;CALLE PUERTO NAUTICO DE OROPESA, S/N;12594;12;CASTELLÓN;85;ORPESA/OROPESA DEL MAR;LA PLANA ALTA;info@divernautica.com;655802870;;http://www.divernautica.com;;Orpesa/Oropesa del Mar (CASTELLÓN)
26/01/2025 1:00;CVTA00064CS;MARALBA CIRCUIT EXPERIENCE;CARRETERA CV-170, KM. 4,5 (COVA PANCHA) POL. 1, PARCELA 178, S/N;12118;12;CASTELLÓN;122;LES USERES/USERAS;L'ALCALATEN;mcasado@maralbacircuit.com;609765546;;http://www.maralbacircuit.com;;Les Useres/Useras (CASTELLÓN)
26/01/2025 1:00;CVTA00065CS;COSTA AZAHAR WATERSPORTS;PASEO MARÍTIMO DE LA CONCHA (BAJO), 48;12594;12;CASTELLÓN;85;ORPESA/OROPESA DEL MAR;LA PLANA ALTA;info@costaazaharwatersports.com;620854450;;http://costaazaharwatersports.com;;Orpesa/Oropesa del Mar (CASTELLÓN)
26/01/2025 1:00;CVTA00067CS;ASOCIACION DE VECINOS LES SUTARRANYES - AEROCLUB MAESTRAT;POLÍGONO 5, PARCELA 38, S/N;12500;12;CASTELLÓN;138;VINARÒS;EL BAIX MAESTRAT;info@aeroclubmaestrat.com;964402233;964459323;http://www.aeroclubmaestrat.com;;Vinaròs (CASTELLÓN)
26/01/2025 1:00;CVTA00068CS;CLUB HIPICO MEDITERRANEO;PARTIDA PEDREGAR, 40 (ULL DE LES FORQUES);12530;12;CASTELLÓN;32;BORRIANA/BURRIANA;LA PLANA BAIXA;juliansabater@yahoo.es;637 506 990;;http://www.clubhipicomediterraneo.com;;Borriana/Burriana (CASTELLÓN)
